fold,date,row_index,squared_price_error_full,squared_price_error_zero,absolute_price_error_full,absolute_price_error_zero,absolute_percentage_error_percent_full,absolute_percentage_error_percent_zero,brier_full,brier_zero,zero_one_full,zero_one_zero
2,2009-08-28,1519,526.38962394707164,135881.03815170188,14.290066060925483,368.25009675132907,1.4963419959084276,38.560219555112987,0.30323246168991941,0.4811150648078697,0.33333333333333331,0.66666666666666663
2,2009-09-01,1520,365.06957584955654,143156.9775383528,13.345939218418229,378.00009675132907,1.3833572654488961,39.181145037712263,0.49125345072011045,0.64867570488198867,0.66666666666666663,0.66666666666666663
2,2009-09-02,1521,1142.0524501291413,157287.04356977632,31.449820418207992,396.25009675132907,3.1993713548533051,40.310284511834091,0.35461563687864911,0.4750823393370876,0.33333333333333331,1
2,2009-09-03,1522,2669.0532191985221,162078.04473079226,45.684114098283544,402.25009675132907,4.619222861302684,40.672406142702634,0.6215331242584603,0.43472906741135958,0.66666666666666663,0.33333333333333331
2,2009-09-04,1523,3397.4953395799607,171668.98450444848,53.859823400805759,414.00009675132907,5.3819458806700737,41.368982937929466,0.98320601746211356,0.77827105884857406,1,1
2,2009-09-08,1524,2908.8120466614218,170635.54676257016,50.46852487518337,412.75009675132907,5.0493771761063906,41.295657503884854,0.1991913370449844,0.33802678225963506,0.33333333333333331,0.33333333333333331
2,2009-09-09,1525,2465.5930796138223,163488.9825694219,46.187918736461292,404.00009675132907,4.6619145835439104,40.777198763697108,0.13923802837879148,0.33339817445130016,0.33333333333333331,0.33333333333333331
2,2009-09-10,1526,4261.6426905920462,177935.23595571844,61.359823400805759,421.50009675132907,6.0857746988153494,41.805117456119923,0.66485415232486156,0.66250333469031109,1,0.66666666666666663
2,2009-09-11,1527,1751.9857315465604,170429.2342141945,40.372834701808266,412.50009675132907,4.040313705459921,41.280970402935111,0.012076926710532893,0.35200512103272624,0,0.33333333333333331
2,2009-09-14,1528,1616.8938169165995,167758.54608531087,39.453146610053032,409.25009675132907,3.9611592981980954,41.08936714370774,0.1037729200046681,0.28894638314824012,0.33333333333333331,0.33333333333333331
2,2009-09-15,1529,3809.7986958617134,184313.98740698837,60.931040633751081,429.00009675132907,5.9986257084667578,42.234811395651398,0.58720883975245586,0.58616044078775509,0.66666666666666663,0.66666666666666663
2,2009-09-16,1530,2940.7839029385582,186681.05043912065,53.39056942622809,431.75009675132907,5.2420784905476765,42.390780240680321,0.75126757008462108,0.41345957040456338,1,0.66666666666666663
2,2009-09-17,1531,4874.5527851593661,181110.54918135339,65.068179149294835,425.25009675132907,6.4296619712741929,42.0207605485503,0.24154485182933819,0.37611526154314451,0.66666666666666663,0.33333333333333331
2,2009-09-18,1532,4586.8084789875393,179201.98624597242,62.818179149294828,423.00009675132907,6.2211615894325165,41.89156689787859,0.03173176926171549,0.52722954451704906,0,0.66666666666666663
2,2009-09-24,1533,2611.6252221900545,164095.54521454891,44.469243335923203,404.75009675132907,4.4850472350905903,40.821996646629259,0.37350614884813166,0.50511444190340116,0.66666666666666663,0.66666666666666663
2,2009-09-25,1534,1392.063038550983,162480.54482754358,35.901823797544047,402.75009675132907,3.6282793125360335,40.702384714636594,0.51378105774583505,0.72703172616778178,0.66666666666666663,1
2,2009-09-29,1535,11767.987706093869,216265.55682470836,106.9379187364613,464.75009675132907,10.170035067661559,44.198772872213887,0.50790093794459079,0.53269796237768374,0.66666666666666663,1
2,2009-10-09,1536,13259.704807987589,223765.55837272966,112.34025176144951,472.75009675132907,10.603138439023079,44.620112954349132,0.63055974237126822,0.64625786074872182,0.66666666666666663,1
2,2009-10-14,1537,12248.420517896986,218128.55721171372,107.42326586554107,466.75009675132907,10.19679789895976,44.304707807435129,0.29378454442343299,0.33129567041256097,0.33333333333333331,0.33333333333333331
