fold,date,row_index,squared_price_error_full,absolute_price_error_full,absolute_percentage_error_percent_full,brier_full,zero_one_full,squared_price_error_zero,absolute_price_error_zero,absolute_percentage_error_percent_zero,brier_zero,zero_one_zero
2,2009-08-28,1519,1572.5552238256869,39.655456419333859,4.1524038135428123,0.22804561616435115,0,129566.40900401033,359.95334281544092,37.691449509470253,0.54194381106875,1
2,2009-09-01,1520,1057.5191323324796,32.519519251250927,3.3707716249029205,0.61665265958510052,1,136680.56168891143,369.70334281544092,38.32115499512215,0.89490922698312991,1
2,2009-09-02,1521,2391.6179290320865,48.904170875622526,4.9749919507245703,0.8439728534395653,1,150507.79620167502,387.95334281544092,39.46626071367659,0.38367821196845875,1
2,2009-09-03,1522,6363.2148829398084,79.769761707929206,8.065698858233489,0.99451140159076046,1,155199.23631546032,393.95334281544092,39.833502812481385,0.97621929822789644,1
2,2009-09-04,1523,7195.3240848784835,84.825256173373759,8.4761684909691493,0.99331010223067451,1,164595.20237162316,405.70334281544092,40.539929334543181,0.49921567845392828,1
2,2009-09-08,1524,5875.7681512714735,76.653559286385871,7.6691905239005376,1.5654406357328892e-05,0,163582.50651458459,404.45334281544092,40.465567065076627,0.01520353728287408,0
2,2009-09-09,1525,4610.8933637597211,67.903559286385871,6.8537531452319831,6.4696618769666518e-07,0,156581.13551531435,395.70334281544092,39.939777220836831,0.00040754013519511944,0
2,2009-09-10,1526,8523.9529274790893,92.325256173373759,9.1569805279815277,0.99160751135613812,1,170737.00251385479,413.20334281544092,40.982230876810405,0.99133056653188167,1
2,2009-09-11,1527,2432.2641811570593,49.317990441187476,4.9355006696209633,0.00024909799340271652,0,163380.34234317686,404.20334281544092,40.450672285758408,0.057457660506845816,0
2,2009-09-14,1528,2122.2597432893408,46.067990441187476,4.6253002450991438,0.00020660882828955174,0,160763.5831148765,400.95334281544092,40.256359720425792,0.016531129706538146,0
2,2009-09-15,1529,3860.5003663534931,62.132924978255232,6.1169505270248816,0.98754223513530182,1,176991.30265608639,420.70334281544092,41.418000769425639,0.81231671833121732,1
2,2009-09-16,1530,2535.5197908462883,50.353945136863786,4.9439317758334589,0.80189416562438909,1,179312.73354157133,423.45334281544092,41.576175043244078,0.39361506400769825,1
2,2009-09-17,1531,9679.9573583523779,98.386774306064012,9.7220132713501997,8.1197875606416598e-05,0,173850.09008497061,416.95334281544092,41.200923203106811,0.023720023754542484,0
2,2009-09-18,1532,9242.2793739750905,96.136774306064012,9.5208491513804425,0.073253761130049277,0,171978.86254230113,414.70334281544092,41.0699027299273,0.81043656942640474,1
2,2009-09-24,1533,6020.2029582590831,77.589966865949123,7.8255135517850851,0.0001292100469631832,0,157175.25302953753,396.45334281544092,39.985208554255266,0.0073139436125317257,0
2,2009-09-25,1534,1563.8287328786976,39.545274469634137,3.9964905982449861,0.61631906628695632,1,155593.43965827575,394.45334281544092,39.863905287058202,0.88691927245671476,1
2,2009-09-29,1535,16551.738317055606,128.65355928638587,12.235241016299179,0.79621104402650433,1,208349.65416739043,456.45334281544092,43.409733030474648,0.67628955265892465,1
2,2009-10-09,1536,21182.42913252216,145.54184667140294,13.73684253623435,0.88576009707274461,1,215716.90765243748,464.45334281544092,43.837030940579609,0.4869633858658069,1
2,2009-10-14,1537,20337.78993543359,142.61062350131419,13.536841338520569,0.00042493678432651975,0,210179.46753865218,458.45334281544092,43.517165905594773,0.00032103949274421702,0
2,2009-10-15,1538,18662.462453417818,136.61062350131419,13.041586969099207,1.8719564499042187e-07,0,204714.02742486692,452.45334281544092,43.193636545626816,0.00020918484400977088,0
2,2009-10-16,1539,23226.644731561242,152.40290263496047,14.353934790201128,0.89515408189768642,1,217812.01019510697,466.70334281544092,43.956048299076137,0.002236173766450866,0
2,2009-10-20,1540,20620.896469766845,143.59977879428243,13.627499766954443,0.0030556333644495308,0,210408.75671005991,458.70334281544092,43.530566340729862,0.90631321809314913,1
2,2009-10-21,1541,20636.156435449433,143.65290263496047,13.642250962484376,3.504293961882677e-06,0,209721.26419583676,457.95334281544092,43.490345946385652,0.0005202483810107754,0
2,2009-10-22,1542,21540.76947470009,146.76773989777212,13.823191890536579,0.8483173216829768,1,217812.01019510697,466.70334281544092,43.956048299076137,0.35504154688186529,1
2,2009-10-23,1543,19325.93200628462,139.01773989777212,13.189538889731701,0.22852774803819217,0,210638.17088146764,458.95334281544092,43.543960418922289,0.58044108211386636,1
