fold,date,row_index,squared_price_error_full,squared_price_error_zero,absolute_price_error_full,absolute_price_error_zero,absolute_percentage_error_percent_full,absolute_percentage_error_percent_zero,brier_full,brier_zero,zero_one_full,zero_one_zero
1,2006-06-27,863,34.679085757524867,625.69474659963043,4.714748275841619,22.902328244107593,0.80905161318603513,3.9300434567323195,0.3434243021891567,0.1365295725493397,0.66666666666666663,0.33333333333333331
1,2006-06-28,864,86.137636064301532,655.43106899912493,7.4819453317553934,22.754585324646353,1.2697404042011697,3.8616182137711248,0.06031393724610231,0.10338120934806216,0,0.33333333333333331
1,2006-06-29,865,760.24489027824063,479.91091524156565,27.443669858853088,21.421871741769564,4.4732958205139512,3.4917476351702632,0.17917459286759949,0.036354365170370932,0.33333333333333331,0
1,2006-06-30,866,746.98066314743448,141.19094596837186,23.866528375396722,9.2629235729669208,3.8312109118543574,1.4869449511143624,0.029868791498812376,0.039999076712460675,0,0
1,2006-07-03,867,613.99955749629726,36878.574086152417,22.228959288026392,189.43516085398096,3.5680512500844936,30.406927905935948,0.18947433422963086,0.16673642716545642,0.33333333333333331,0.33333333333333331
1,2006-07-05,868,391.39414013966916,4795.7504610952856,18.872792389072401,58.652540171683235,3.0148230653470289,9.3694153628886969,0.11330479549248122,0.14627948580567193,0,0
1,2006-07-06,869,682.81678907490323,20516.794526096073,24.401403757838921,118.51049059429586,3.8640385998161393,18.766506824116526,0.13226882177693819,0.12341075472103591,0,0
1,2006-07-07,870,603.11920542600137,48.403991562640478,19.810748069042045,5.56497096523655,3.1646562410610297,0.8889729976416213,0.1039916872296734,0.082988862634778171,0,0
1,2006-07-10,871,853.87557023737963,956.33415227366856,25.389064117183313,27.195640737637405,4.0252182508415872,4.3116354716825063,0.040160884908976256,0.020610015328717993,0,0
1,2006-07-11,872,952.68085559815609,1682.982757368007,29.570166199010185,35.304452574427309,4.5492563383092586,5.4314542422195871,0.1484147232015337,0.040213125030958266,0.33333333333333331,0
1,2006-07-12,873,648.26588782824012,1527.0368988676012,24.230233492437645,37.313006598272899,3.7305979203137247,5.7448816933445572,0.033354625325506676,0.053733954541685371,0,0
1,2006-07-13,874,1030.0568151118125,901.39688169566534,28.874690344582898,26.949977763159609,4.3535153176905981,4.0633211855498841,0.48681497112782574,0.097880925984972778,0.66666666666666663,0
1,2006-07-14,875,592.63279708269158,517.09852752539473,20.919400845886759,20.511201515361563,3.2433179606025981,3.1800312426917152,0.076338865254851535,0.059711481568926618,0,0
1,2006-07-18,876,531.46181645728268,1816.3076502873907,18.713936152029419,28.013498716163479,2.9167606221990989,4.3661936901751055,0.24105831529126909,0.13905585300657328,0.33333333333333331,0.33333333333333331
1,2006-07-19,877,141.46602069730861,473.44640985219229,10.877249312339018,14.667890260246585,1.6929570914146332,2.2829401183263163,0.056397728055910833,0.0047957684276186286,0,0
1,2006-07-20,878,813.92880100990294,203.2523196238445,24.462382031067175,12.685571633203077,3.8584198787172199,2.0008788064989083,0.15510974715815082,0.16177065486162071,0.33333333333333331,0.33333333333333331
1,2006-07-21,879,657.63842211064787,11819.391451323536,21.631703518847228,100.67115605762426,3.5713560374520763,16.620630024372499,0.27065765460192731,0.025607475934943707,0.33333333333333331,0
1,2006-07-24,880,1212.6554585387248,1888.9054585650665,28.539828524293512,31.556664833169179,4.6124975392797589,5.1000670437445139,0.1204483446087522,0.11646501268281111,0.33333333333333331,0
1,2006-07-25,881,546.88205947826873,4772.2787270159533,19.449467020433911,49.299881443587573,3.1661186749851713,8.0253754588291688,0.057684042259888678,0.083954962842827649,0,0
1,2006-07-26,882,802.30448701512398,7720.7735221961238,20.107801715726737,69.666953047510717,3.1467608318821179,10.902496564555667,0.37548036762098791,0.21322777275250634,0.66666666666666663,0.33333333333333331
1,2006-07-27,883,273.51383482573794,17488.787590659656,12.768922300722997,105.75816499166213,2.0042257574514202,16.599931720555979,0.012672157595414622,0.011119431628817124,0,0
1,2006-07-28,884,432.31366824299158,1044.6517108989776,18.52790742193103,29.703876339287529,2.9293134263922576,4.6962650338794516,0.68006770068164279,0.44486197595530275,1,1
1,2006-07-31,885,384.38209417670822,1003.5753835860851,17.449388395177682,27.060124135598283,2.7382327807261952,4.2463906058216212,0.089325405629163024,0.10094628334796955,0,0.33333333333333331
1,2006-08-01,886,690.98884352612731,1153.3340485508809,24.579804456047935,32.540947375258384,3.7560825880268851,4.9726386575883845,0.4399295350754624,0.28785119610051918,0.66666666666666663,0.33333333333333331
1,2006-08-02,887,337.88409436641842,1602.2665589166991,16.428893377546235,35.238288753984875,2.5494868680239349,5.4683874540634507,0.35906086378427515,0.10381599275135867,0.66666666666666663,0
1,2006-08-03,888,627.35496429572413,455.34619551424083,21.55840047562943,20.376841769777645,3.3052357954203799,3.1240845948298421,0.0086225903841810735,0.0019863066660759277,0,0
1,2006-08-04,889,298.35310733573203,853.19807811448663,15.122747954218577,27.299609195996521,2.3274717897989348,4.201555859329976,0.26103490900885412,0.25438233237304758,0.66666666666666663,0.33333333333333331
1,2006-08-07,890,318.62456145788207,1461.0470799651787,15.798636601012808,34.736442829530461,2.4456093809617347,5.3771583327446528,0.014356215671022724,0.0068734189558657391,0,0
1,2006-08-08,891,236.27746963988025,1327.1842645066824,15.146071529264191,35.601436133147068,2.3337552433380879,5.4855833795295945,0.010050651813306886,0.0018839793936519633,0,0
1,2006-08-09,892,177.86009790108588,832.19588510182575,12.640975580852265,18.152105299905354,1.9606010982322244,2.8153711205746959,0.36552620412897047,0.20574924812573692,0.66666666666666663,0.33333333333333331
1,2006-08-10,893,198.4139485763836,1088.4106944185435,13.653350847495895,32.742292613712266,2.1184407831646079,5.0802626243153242,0.22996998946040537,0.1724948602716331,0.33333333333333331,0.33333333333333331
1,2006-08-11,894,134.11367281795586,295.87163147084146,8.4537910731231332,15.902506634424148,1.3534727942880453,2.5460305210413297,0.24746365358940112,0.089391460174685008,0.33333333333333331,0
1,2006-08-14,895,155.68684349264967,447.08368073617584,12.35587757585184,20.487716735886806,1.9620289917986247,3.2533095253492346,0.094165254503139784,0.020298448009458566,0,0
1,2006-08-16,896,351.3328367697672,1098.4631098403136,16.796830639782456,29.848957768968223,2.6853446266638614,4.7720156305304906,0.25904100428118859,0.17105839289038519,0.33333333333333331,0.33333333333333331
1,2006-08-17,897,333.22019724515428,889.00410047285311,14.931660846796413,28.570306910191977,2.4322627214198427,4.6539024124762962,0.22894246391955131,0.3107957902752489,0.33333333333333331,0.33333333333333331
1,2006-08-18,898,322.40397234923438,983.39586155315953,15.132671593427441,31.296436621764315,2.4212274549483905,5.0074298594822908,0.16022267975194268,0.069792376185972463,0.33333333333333331,0
1,2006-08-21,899,314.63056979387108,2927.2955656911295,15.088577434214434,47.090824748646128,2.4228948107931649,7.5617542751740068,0.32743227210463594,0.24507679101270616,0.66666666666666663,0.66666666666666663
1,2006-08-22,900,335.94357131827439,1499.4031939771369,15.668649000496581,36.22763555099425,2.4946105716440985,5.7678133340223292,0.44872984213185535,0.31208569204947284,0.66666666666666663,0.33333333333333331
1,2006-08-23,901,244.83061202067196,1314.5330589583211,12.984224138171498,32.402520603331254,2.0816391403882162,5.1947928822975955,0.28498596587889652,0.098054774969072347,0.66666666666666663,0
1,2006-08-24,902,319.09616419602122,1431.5819299262428,14.62461822072593,32.390472952241716,2.3540632950866685,5.2137582216888072,0.30490711578330776,0.070615688592851625,0.33333333333333331,0
1,2006-08-25,903,224.06831070308877,822.68018406334397,13.562784427876826,23.508135126227899,2.2110832128915594,3.8324315497600097,0.0081018115433685658,0.0024379767190790959,0,0
1,2006-08-29,904,271.81218783146812,1079.107786259857,14.108397975002276,28.6823934508155,2.2838361756377625,4.6430422421392956,0.10776732266518339,0.0052957370811841627,0.33333333333333331,0
1,2006-08-30,905,176.79834009075603,1459.8624724577603,10.189755183855974,34.174877086140022,1.6342831088782637,5.4811350579214162,0.10812927636531477,0.13246303706145965,0,0.33333333333333331
1,2006-08-31,906,226.87524979073567,2614.8498155618558,13.456207045156399,45.823193646048175,2.1666865864513967,7.3783421054743066,0.11837144020027258,0.20407395667712649,0.33333333333333331,0.33333333333333331
1,2006-09-01,907,524.1078551617353,1475.4659934006947,16.613905793137899,33.743955258419568,2.6050812690141743,5.2910945132762954,0.1530587979404068,0.026278822233376232,0.33333333333333331,0
1,2006-09-05,908,335.67425978219939,1008.7291125436896,18.130770017982815,27.304341928193896,2.8534419291757658,4.2971894756364328,0.10314964580189395,0.10907140519045945,0,0
1,2006-09-06,909,498.77593972220211,5274.6564060225155,15.102098908962185,46.119868961292696,2.4299435090848247,7.4207351506504748,0.22518811207807188,0.0053548025346301584,0.33333333333333331,0
1,2006-09-07,910,858.3566246840536,1031.0745474084051,20.025876669359263,20.393393199525992,3.2829306015343054,3.3431792130370481,0.16006893790756097,0.0062691578835341322,0.33333333333333331,0
1,2006-09-08,911,964.45236351874507,1741.1719928277669,24.830605753686012,35.494447560324183,4.2228921349806141,6.0364706735245219,0.042855637981796403,0.0050520713062896508,0,0
1,2006-09-11,912,279.94565579978286,42669.762760986378,14.028505507774677,169.30856928577862,2.3748951257448243,28.662361483964549,0.10282620555432657,0.007688379819536309,0.33333333333333331,0
1,2006-09-12,913,388.56879826698577,11439.364265044167,13.831000397222548,75.835072279325502,2.3482173849274277,12.875224495641005,0.1249617957780156,0.2794147622966861,0.33333333333333331,0.33333333333333331
1,2006-09-13,914,385.9623220855915,5187.9859576782546,15.524802916062223,59.07636134695705,2.6565371177382313,10.108891400916676,0.47023902385314492,0.050186769424182924,1,0
1,2006-09-14,915,440.16260961446613,916.12214176725877,20.129055216430896,29.186054787171162,3.5092495147194724,5.0882243352808851,0.20980688720683638,0.0016438423627100956,0.33333333333333331,0
1,2006-09-15,916,93.201674960348711,356.26477691091623,9.0523698345221728,18.387824219101578,1.5513915740397894,3.1512980666840753,0.52809746388612255,0.011584966294302819,0.66666666666666663,0
1,2006-09-19,917,249.02177988250048,3878.19857672236,12.0146699548305,52.569407982323128,2.0706023187988798,9.0597859512836063,0.17976111266594538,0.29144446355796255,0.33333333333333331,0.33333333333333331
1,2006-09-20,918,361.78214290418219,25739.226638955533,17.672587474004597,105.10281833037668,3.0535788292016584,18.160314182354501,0.1285539996360964,0.012031111767674284,0.33333333333333331,0
1,2006-09-21,919,5.7927701290844533,20382.857759673934,1.8902636194076574,92.488516741612216,0.32092760940707254,15.702634421326353,0.26676042965159485,0.017992107951862207,0.33333333333333331,0
1,2006-09-22,920,39.024376266956885,83.381025177569796,5.1361597817801039,7.5437424836610871,0.87835139491750391,1.290079945901853,0.24508848068853109,0.10720921894879228,0.33333333333333331,0
1,2006-09-25,921,24.618852031966668,26.166819928506921,4.8844942921602597,4.3621622108050433,0.82647957566163444,0.73809851282657257,0.12346884025186768,0.0092859838018498706,0,0
1,2006-09-26,922,42.887963075662675,179.02123474221284,5.6496594708795174,12.08352163147913,0.95152159509549783,2.0351194326701689,0.083806834322342316,0.11298806233643478,0,0
1,2006-09-27,923,213.70113405407642,159.84276113192598,14.268067149765253,12.593726322223688,2.3661802901766591,2.0885118278977921,0.088564365984089191,0.07030692453628555,0,0
1,2006-09-28,924,51.281252569494164,51.915493095313998,6.7164627091911298,6.3523937416811505,1.1208114658641852,1.0600573619826699,0.2870004578589665,0.1504710142389234,0.33333333333333331,0
1,2006-09-29,925,686.80040185515463,6355.9101680727026,23.626155656615197,61.026722224889603,4.134783979106615,10.680210399875675,0.37986916057850006,0.001821945887138899,0.33333333333333331,0
