fold,date,row_index,squared_price_error_full,absolute_price_error_full,absolute_percentage_error_percent_full,brier_full,zero_one_full,squared_price_error_zero,absolute_price_error_zero,absolute_percentage_error_percent_zero,brier_zero,zero_one_zero
1,2006-01-19,772,9.3656252953253905,3.0603309127160401,0.53950302560000707,0.067353493578081083,0,64.655872863811936,8.0408875669177178,1.4175209461291702,0.026209458800301535,0
1,2006-01-20,773,0.65958222542081857,0.8121466772823851,0.14646468481197208,0.051147775487059594,0,6625.1967485488822,81.395311588253549,14.67904627380587,0.021283057408109127,0
1,2006-01-23,774,52.243320149604934,7.2279540777183229,1.297075653246895,0.031323926036067241,0,40669.200285067469,201.66606131193089,36.189513021432191,0.0027792955181899495,0
1,2006-01-24,775,35.413982470720732,5.9509648352784552,1.0593617864314115,0.0082149138499008137,0,1588.7787461695077,39.8594875301917,7.0955919056861063,0.010876743993885569,0
1,2006-01-25,776,19.472960138517138,4.4128177096405352,0.78554832392354867,0.058417294217694114,0,688.1108977407298,26.231867980392281,4.6696694224107302,0.090601595397709039,0
1,2006-01-27,777,8.2794760251746986,2.8774078656274469,0.5050299018214035,0.50681742772128857,1,76359.551991995148,276.33232165636207,48.500626881327264,0.07596189236830693,0
1,2006-02-06,778,10.717384100018238,3.2737416055666699,0.58595697253743861,0.036661437880946057,0,33923.706230467811,184.1838924294625,32.966510189629943,0.02104870920706076,0
1,2006-02-07,779,16.64213188532424,4.0794769131990734,0.74341264933012718,0.17357191922377069,0,678.45888410044961,26.047243310961903,4.746650261678707,0.19219697880495057,0
1,2006-02-08,780,73.34039785029816,8.5639008547681215,1.537504641789609,0.012445645946054689,0,718.79606387151784,26.810372318778377,4.8133523013964767,0.010691921172392217,0
1,2006-02-10,781,9.704643027618383,3.1152276044646214,0.56712681676035348,0.04615703271703156,0,1950.1182939768159,44.160143726858678,8.0393489398978133,0.12522719739572505,0
