fold,date,row_index,squared_price_error_full,absolute_price_error_full,absolute_percentage_error_percent_full,brier_full,zero_one_full,squared_price_error_zero,absolute_price_error_zero,absolute_percentage_error_percent_zero,brier_zero,zero_one_zero
1,2006-01-19,772,10.629653877029387,3.2603149965960938,0.57475804259076135,0.045519884716495339,0,599.67215232383694,24.488204350744809,4.3170038520484457,0.19882839045563935,0
1,2006-01-20,773,40.609289614534681,6.3725418487864545,1.1492410908541848,0.010703458959283329,0,9750.5011812301273,98.744626087854158,17.807867644337989,0.039641880658430995,0
1,2006-01-23,774,61.925288384822473,7.8692622516232404,1.41216011693553,0.034527366334506988,0,4262.7841216106826,65.290000165497645,11.716464812112633,0.0026391078112222802,0
1,2006-01-24,775,11.302461746302223,3.3619134055329596,0.59847145625864884,0.017063460883847296,0,1.3708107432813144,1.1708162722140969,0.20842301241016412,0.0045213613062427098,0
1,2006-01-25,776,3.9423627532801357,1.9855384038794455,0.35345587964031072,0.04743259559721006,0,2680.7473945510092,51.775934511614651,9.2168997795486689,0.006735986278611091,0
1,2006-01-27,777,11.420702835518442,3.3794530379217349,0.59314664992044497,0.6619772170036845,1,9.4748559178873393,3.0781253902151775,0.54025895396492807,0.21826685344265151,0
1,2006-02-06,778,0.46679634842361212,0.68322496179780501,0.12228834111290585,0.0047922092274538123,0,453.23371419665051,21.289286371239655,3.8105040936530612,0.0066357866066363456,0
1,2006-02-07,779,9.0784361138977392,3.0130443265736631,0.54907413696103202,0.48763365742935605,1,504.2434416420312,22.455365542382765,4.0920939484979986,0.25505240502592358,1
1,2006-02-08,780,0.31643665574808116,0.56252702668234633,0.10099228486218066,0.075247226037032905,0,179.52153971562151,13.398564837907884,2.4054874035741265,0.18847132621949628,0
1,2006-02-10,781,38.826574458101639,6.231097371900205,1.1343705392135819,0.016444283665881316,0,707.13833188346393,26.592072726349556,4.8410836931275369,0.0099834300457489877,0
1,2006-02-13,782,17.612936394527438,4.196776905498723,0.7776129156010233,0.030010236458276385,0,198.29738526031969,14.081810439723995,2.6091922252592168,0.0016120873166605651,0
1,2006-02-14,783,46.57409927440991,6.8245219081200048,1.2667326047554532,0.26320978828882635,1,1524.2887989882374,39.042141321759459,7.2468011734124289,0.14432823654809526,0
1,2006-02-16,784,0.033023816094652915,0.18172456106606205,0.032939017775251413,0.57196024554718605,1,632.77349968636258,25.154989558462603,4.5595413374048581,0.33423318582265671,1
1,2006-02-17,785,0.0080555227113166747,0.089752563814727182,0.016200823793272052,0.0035565966423951002,0,772.53523598361517,27.794518092307612,5.0170610274923488,0.001076934537057045,0
1,2006-02-21,786,3.4219297207493962,1.8498458640517583,0.33451100615764162,0.0019633834512847088,0,998.37313994515364,31.597043215230656,5.7137510334955977,0.0064895313698244772,0
1,2006-02-22,787,0.0027762290172981788,0.052689932788894112,0.0095591314929053175,0.50422361353940248,1,60.170250822544311,7.7569485509795868,1.4072838445173415,0.084473568063389945,0
1,2006-02-23,788,24.511468416676838,4.9509058177950465,0.8934234084264272,0.13921833066743686,0,66.808933002051873,8.1736731646213912,1.4749929016730834,0.0066866309502793915,0
1,2006-02-24,789,0.11761796171333984,0.3429547516996081,0.06198911011289799,0.78778280110190102,1,781.16759473847605,27.949375569741733,5.0518527916388134,0.21335810909818909,0
1,2006-02-27,790,4.6456950213092068,2.155387441113362,0.38765961171103636,0.139951389166067,0,108.77636275375656,10.429590728008293,1.8758256705050886,0.033765872402797839,0
1,2006-02-28,791,108.51481617990673,10.417044503116358,1.8461753660817648,0.58634078320564131,1,15.945784830757972,3.9932173533077275,0.70770356283699198,0.038157753413558267,0
1,2006-03-01,792,37.388176367003283,6.1145871787883834,1.0846274374790923,0.0075525365079146724,0,664.33033282262829,25.774606356307913,4.5719922583251291,0.0089122335666152065,0
1,2006-03-02,793,2.6012687209817948,1.6128449153535485,0.28545927705372537,0.055727989092189879,0,306.3873557715109,17.503924010675746,3.0980396479072114,0.021870994792575031,0
1,2006-03-03,794,7.4427409188758817,2.7281387279381306,0.48264285323982847,0.3938691349959812,1,0.0033806217413268514,0.058143114307085852,0.010286265246720187,0.22521241631737871,0
1,2006-03-06,795,23.77692425963598,4.8761587607086767,0.88176469452236461,0.12712737709521726,0,14.187585442600017,3.7666411353618514,0.68112859590630226,0.29117730867313429,1
1,2006-03-07,796,55.750330420140081,7.4666143880704112,1.3706497270436735,0.007532040050513924,0,38.35229249570488,6.1929227748862559,1.1368375906170272,0.30146587803397579,1
1,2006-03-08,797,27.362457858173972,5.2309136733628065,0.95090232200741798,0.017955910167677724,0,37.375948483150907,6.1135872025473645,1.1113592442369322,0.0016625850003189134,0
1,2006-03-09,798,92.130400640905449,9.5984582429109651,1.7941043444693394,0.12655275468077634,0,223.44080961036528,14.94793663387577,2.794006847453415,0.018734492510463548,0
1,2006-03-10,799,24.915033257841728,4.9914960941426898,0.91839854538043975,0.29312509541808662,1,157.39634295483162,12.545769922760087,2.3083293326145515,0.042268598320791641,0
1,2006-03-13,800,0.96856219194115722,0.98415557303769674,0.18031432265256447,0.0029938038339694527,0,18.407180228595852,4.2903589859819249,0.78606797104835557,0.0068118148308295434,0
1,2006-03-14,801,8.438610228771573,2.9049286099268556,0.52554113250598933,0.0024586701074823126,0,263.13631452826684,16.221476952739749,2.9346860158733152,0.0038150104793297735,0
1,2006-03-16,802,3.482562799965101,1.8661625866909617,0.3376142174022545,0.025021892153857639,0,98.709582498115154,9.9352696238257749,1.797425531221307,0.018449568407630949,0
1,2006-03-17,803,3.082857420478597,1.7558067719651262,0.31593464182908254,0.35152016787068613,1,104.907401380357,10.242431419363129,1.8429926080725376,0.22245041242026567,0
1,2006-03-20,804,55.588397724584247,7.4557627191712754,1.3537472027546575,0.21628102175647598,0,1.4281590204010959,1.1950560741660183,0.21698703116949949,0.12659945783243129,0
1,2006-03-22,805,9.611193395025813,3.1001924770932874,0.56728133158157135,0.0035497676817966505,0,460.91305471096865,21.468885735197546,3.9284328884167512,0.0066162675946752564,0
1,2006-03-23,806,3.4502780377357123,1.8574924058352735,0.33363132570009407,0.033901644334924888,0,2.1788200524100896,1.4760826712654307,0.26512486237367411,0.025946945198779707,0
1,2006-03-24,807,9.6384837580242557,3.1045907553209418,0.54948508943733476,0.60945780810016603,1,198.43085160327161,14.086548605079656,2.4931944433769302,0.12473641382411731,0
1,2006-03-27,808,125.78302821039661,11.2153033044317,1.9762648994593304,0.089884974765845879,0,114.80364127011701,10.714646110353669,1.8880433674632016,0.12396564388786041,0
1,2006-03-28,809,35.304220322039349,5.9417354638219422,1.0516345953667154,0.079835549442129769,0,85.697122522168456,9.2572740330060697,1.638455581063021,0.25643901756488829,1
1,2006-03-29,810,211.41944110145104,14.540269636476864,2.4983281162331381,0.7536868853225468,1,464.40507276173429,21.550059692764989,3.7027593973823008,0.0005357609554256,0
1,2006-03-31,811,88.720357883909031,9.4191484691509686,1.6046249521551905,0.058929552598024321,0,288.05208500123268,16.972097248166847,2.8913283216638579,0.12864098642907895,0
1,2006-04-03,812,0.64292391065899568,0.80182536169604646,0.13636485743130042,0.13904026923083998,0,430.20830028959364,20.741463311193684,3.5274597468016471,0.077724571580199464,0
1,2006-04-04,813,76.561176825170946,8.7499243896830876,1.4918882164847549,0.0092436180577011896,0,1325.2308213206088,36.40371988300933,6.2069428615531681,0.01236765669880748,0
1,2006-04-05,814,137.21766194428099,11.713994277968595,1.9862643964338442,0.14141841154797283,0,2717.8335010076962,52.132844743095461,8.8398210670785016,0.0019950139525101518,0
1,2006-04-07,815,0.98310552038007792,0.99151677765939894,0.16601369236657998,0.0053599038908565162,0,7.030046366762809,2.6514234604760532,0.44393862879465107,0.004099339948414076,0
1,2006-04-10,816,106.96588046052543,10.34243107110342,1.7316753572379102,0.017618696545819754,0,1595.2179854785295,39.940180088208535,6.6873470218850626,0.061052719560432393,0
1,2006-04-12,817,4.8049859114855309,2.1920278081004199,0.36965055785841822,0.76212630481495935,1,10.969600726662062,3.3120387568176284,0.55852255595575517,0.31153934271837946,1
1,2006-04-13,818,5.8847969586016022,2.4258600451389611,0.39460919807059147,0.51581994786587226,1,231.85361543529842,15.226740144735459,2.4768995762074759,0.050595253798335793,0
1,2006-04-18,819,3.6623550233077831,1.913728043194169,0.30631901451687382,0.006677001457723218,0,94.496713065636314,9.7209419844805325,1.555973106759589,0.031441321306333224,0
1,2006-04-19,820,33.073117501343852,5.7509231868756387,0.9201477099001022,0.002249145932938235,0,1962.0003267953264,44.294472869595438,7.0871156591352706,0.0014704007350259118,0
1,2006-04-20,821,377.02702844161809,19.417183844255533,3.1142235516047365,6.1820036693293858e-05,0,1959.6959028479623,44.268452681881286,7.0999924108871344,0.0010665251034908633,0
1,2006-04-21,822,693.30390055812018,26.330664643303635,4.2298256455106245,0.2817275585714123,1,1008.8650942128708,31.762636764174204,5.1024316087026831,0.27764820842784738,1
1,2006-04-24,823,336.24592494211146,18.337009705568448,2.88885540851807,0.77639012463779322,1,2113.7579228950003,45.975623137647631,7.2431072292473617,0.38534659493923074,1
1,2006-04-25,824,409.46795323698001,20.235314507982821,3.1841564922081544,0.0051895138857263566,0,1008.9608214558265,31.764143644301612,4.9982916828169337,0.0011714116370016372,0
1,2006-04-26,825,366.1589443461902,19.135280095838425,2.9992602031094711,0.00016538253098374913,0,2281.6404150584563,47.7665198131333,7.4869153312121153,0.0086922735942587502,0
1,2006-04-27,826,164.24393328175208,12.815768930569561,1.9900262314549007,0.0071141184706875202,0,2593.7753426422805,50.92912077232711,7.9082485671315386,0.014125904833904808,0
1,2006-04-28,827,901.98068028738271,30.032993195607105,4.4460389630802526,0.0037298770545868727,0,129.68913360590534,11.388113698321831,1.6858791559321733,0.0043959584211953392,0
1,2006-05-08,828,1497.58759475791,38.698676912239648,5.5983619402878331,0.0010315908182246386,0,2042.3190706866105,45.192024414564685,6.5377250509316003,0.0020770218524402868,0
1,2006-05-09,829,1048.4608853768243,32.379945728441612,4.6263674422691263,0.27866642172110573,1,5999.5493121144045,77.456757691723737,11.066832074828367,0.012987139765134981,0
1,2006-05-10,830,1320.8649425438848,36.343705679854452,5.0794836729356332,0.4029612997848564,1,7043.4428440929378,83.925221739909261,11.729590739330435,0.0015794974073145562,0
1,2006-05-11,831,650.92865556852723,25.513303501673931,3.5190763450584734,0.17047224653819762,0,9011.5174542482982,94.929012710805637,13.093656925628364,0.02263312437298616,0
